,x1,x2,d1,d2,v1,v2
36,0.18767178650554772,5.563588263802818,0.75756663846061,-0.6527578328074597,-1.3891812763896771,2.0831942629709777
37,1.1221279916003224,4.561610968625103,-0.8481287928920547,0.5297901005751864,0.2863998107030288,-0.9194430338406138
38,5.470926277697742,7.513774598963866,-0.7734730903511065,-0.6338291398340007,-0.08081027664772154,-1.2839622495048983
39,3.246161368194352,7.751543873198562,-0.490757982136796,-0.871295933061219,-0.049075798213679606,-0.08712959330612191
40,0.44509901720803047,1.5574750839974194,0.1836166174000489,-0.9829979337793971,-1.425441540069574,2.0674220530246603
41,3.199591741130494,5.752095432916372,0.1191645984133241,0.992874512959715,1.576879328282696,-0.32305583987111275
42,4.378011485619652,8.916034603065246,0.256196994244239,0.9666245911108498,-0.2962871107251318,-0.9019424172861945
43,0.9495448427524411,6.403400869322489,-0.9652862732206693,-0.26119420118324094,-2.269320432411866,0.5784211989306072
44,8.207156356630977,3.189994676138901,-0.15217848168527934,-0.988353028887939,-0.008313057094092366,1.3021634358891
45,0.5507172476692368,7.176129836796228,-0.8302190837566948,0.5574372367954926,-0.601479682273911,1.0602563131846503
46,8.521701233714237,6.902901373591318,0.3761423574631676,-0.9265618851010712,-1.0392628873071335,-0.6246334269895859
47,9.469688541014811,9.20235288414323,-0.2865364936102436,0.9580693283001741,1.223065946053931,1.5194142391648249
48,4.134441729889991,0.9328568296965467,0.9346831674074471,-0.3554818934421025,0.09346831674074471,-0.03554818934421025
49,7.712853966424216,5.556407462325559,0.5546303417668124,0.832096859741478,-2.1407681661134546,0.1962220368089424
50,7.726686650102408,9.686108479940287,-0.320255325277111,0.9473312655199615,-1.2957807499559166,-0.8270401643591317
51,1.3525524218194342,0.9093635222646674,0.5461213535606719,-0.8377060744587326,1.996820664966229,-1.1763118215639563
52,4.144170073986833,2.055759118769378,0.17193923402313926,-0.9851075574796572,-1.6388228311278394,-0.17469864376562874
53,0.12176217508752725,5.376996527476464,-0.8587955643766666,0.5123184347717372,-1.4070518198843025,-1.822801839075261
54,6.062493309614369,9.768991545644534,0.788440612127398,0.6151108852460455,-0.6901237559561358,0.0020968915091559154
55,2.759012338671008,5.875418464298887,0.7415915454031701,0.6708516824056848,-1.4924609688883925,0.4912161781489065
56,0.5377328873684707,1.2248652199437704,0.99814073923675,-0.060951330386746494,-0.3953476025429811,-1.07932603939842
57,4.65946573946724,2.083608107463992,0.993476705008559,-0.11403524282140413,1.7516667969881135,0.06588444009138558
58,5.693671110826796,6.283246629312244,-0.9973053074692805,-0.07336295859358372,-0.09971582364286745,-0.0075335592666785555
59,0.8580497759286372,5.402775769282042,-0.03157893137196096,0.9995012611764954,1.5597046111875188,-1.0979682374883275
60,4.683372982952752,9.875262561394644,-0.5308861212808076,0.8474431699125432,0.2729830328262061,1.085819921042199
61,8.73105577006251,9.44579853331738,0.935321277628213,0.35379953026527217,-1.3174142811310527,0.33054604719213043
62,0.5792677718447778,8.313530077103625,0.9416046271942516,-0.33672054592254147,-0.8749774606227542,-0.3708461637685133
63,9.629752106015792,7.355349183402909,-0.9516353231835751,-0.3072299003503606,0.48166252112420693,0.8661847217099132
64,1.4036296105715085,6.090432500983322,-0.9176473200366038,-0.39739576750342825,1.5800387796867525,-1.649478201420791
65,8.50834166819804,7.715377578250981,0.11530927235839764,-0.9933296389961275,-0.0074625354015807315,1.1454781546489687
66,5.556702653535238,9.135891785866319,0.5488364187185842,-0.8359297730600095,-0.5305234864242325,0.14509511269265762
67,1.4766495530801285,6.557954430810956,0.2080154491133004,-0.9781255404753482,1.89288902267371,1.801327621219377
68,8.91782042192221,1.690222915781322,0.7892156954814168,-0.6141161014057387,0.07703554521317207,-0.0637614677819553
69,9.111545282465087,0.6538192422636643,0.589484112925786,0.807779970417749,0.060629453260393075,0.07952401773895615
70,3.27157281551984,1.4929375492715227,0.9621255085378847,0.27260687045765514,0.09597103668582857,0.028099112396076653
71,9.523186797914086,8.917552881579017,0.9452518840418901,0.32634165488833505,1.1224044501822448,-2.4190228261158335
72,0.3410918228165432,9.739803833378435,0.9173854025469025,-0.398000029138011,0.09076701128084506,-0.04196843651058432
73,4.755692937861241,0.1111573860409649,-0.9714373874497912,-0.2372960224376383,-0.09793858998239714,-0.020199816639264317
74,8.199257276539702,2.519012396690573,-0.9201732610789616,-0.3915113913991637,-0.0989407085825575,-1.4401061535280175
75,5.467196059339289,8.292059200244275,0.24446272160827798,-0.9696586913671602,-0.11883058933111516,-0.022560276442906882
76,2.549607761024047,8.562031242445457,0.9804427659884248,0.19680442734086778,0.09816963926188556,0.019045259966491902
77,2.42453425274722,3.67694509801099,0.3155448932762208,-0.9489106492854311,0.03331941637664695,-0.09428582338994358
78,1.6484595955612356,9.364677456092371,-0.2574860349668492,0.966282019804286,0.1735463296243807,1.4328389328882152
79,8.551333904259101,5.80297811358691,0.7779968026242587,0.6282682349971468,0.5730031088199188,1.0144365258658807
80,6.341160177179926,9.933612334544083,-0.30031565532460996,0.9538398750141189,1.4783491337342238,1.0768551121405405
81,8.581420317046565,5.159533184843794,-0.5145391314444562,-0.8574668986103106,1.0337959232592193,-1.9800845140164582
82,1.5772426358828944,8.602795145025842,-0.964602830534041,0.2637069952157436,0.6715356239597732,-0.9759206180636452
83,3.074627200102568,4.72423602444487,0.07285966683758749,0.9973422025304634,0.007075196176824521,0.09974939397840694
84,8.165006167382678,0.06251878339237749,0.41142357601833246,-0.9114442611022834,0.4354800053971174,1.570747533198673
85,9.162106466682287,6.490973464405891,0.7714467629420565,0.6362938723154754,1.2169978993589805,-0.7186454119654785
86,0.11821272268606386,5.667747976951367,0.7384768878804794,-0.674278789571763,-1.3891812763896771,2.0831942629709777
87,1.1364479821354738,4.515638816933072,-0.8570112377587537,0.5152977181738814,0.2863998107030288,-0.9194430338406138
88,5.466885763865355,7.4495764864886205,-0.7857796195104253,-0.6185065800474974,-0.08081027664772154,-1.2839622495048983
89,3.243707578283668,7.747187393533256,-0.49934567735526364,-0.8664028477022758,-0.049075798213679606,-0.08712959330612191
90,0.37382694020455176,1.6608461866486524,0.17581834317143571,-0.9844226278405283,-1.425441540069574,2.0674220530246603
91,3.278435707544629,5.735942640922816,0.11281744276153256,0.9936157328709868,1.576879328282696,-0.32305583987111275
92,4.363197130083395,8.870937482200937,0.2807619551360387,0.9597774349025867,-0.2962871107251318,-0.9019424172861945
93,0.8360788211318478,6.432321929269019,-0.9618864874514909,-0.27344905422808274,-2.269320432411866,0.5784211989306072
94,8.206740703776273,3.255102847933356,-0.13675631735507493,-0.9906047191809042,-0.008313057094092366,1.3021634358891
95,0.5206432635555412,7.229142652455461,-0.8131899699692228,0.581998344277245,-0.601479682273911,1.0602563131846503
96,8.469738089348882,6.871669702241839,0.35111351254685264,-0.9363329008995739,-1.0392628873071335,-0.6246334269895859
97,9.530841838317508,9.27832359610147,-0.2665731670864124,0.9638146847758233,1.223065946053931,1.5194142391648249
98,4.139115145727028,0.9310794202293362,0.9316770544181795,-0.3632875806722061,0.09346831674074471,-0.03554818934421025
99,7.605815558118543,5.5662185641660065,0.58978041303244,0.8075636596598962,-2.1407681661134546,0.1962220368089424
100,7.7250853734760225,9.690845136267887,-0.30437912387039046,0.9525509692147153,-0.0320255325277111,0.09473312655199616
101,1.4077954829223476,0.8848419392450938,0.5351338175255278,-0.8447673036644796,1.1048612220582676,-0.4904316603914723
102,4.070940275651456,2.046829438053765,0.1417439718556409,-0.9899033520715986,-1.4645959667075437,-0.17859361431226214
103,0.055387036856833244,5.291893002819319,-0.8490656340599505,0.5282873735556948,-1.32750276461388,-1.7020704931429014
104,6.031398080751066,9.77590910344049,0.7903089409111872,0.6127085587094713,-0.6219045772660653,0.13835115591912164
105,2.6921126900079826,5.8977323125715335,0.7423674438921297,0.6699929688056925,-1.3379929732605063,0.44627696545293605
106,0.517205925252816,1.173088836487189,0.995632430787712,-0.09335985627533779,-0.41053924231309447,-1.0355276691316282
107,4.738522617497776,2.0870420741780995,0.9885540666132527,-0.15086701886893872,1.5811375606107134,0.068679334282156
108,5.688684584289449,6.282879814519276,-0.9969293986386673,-0.07830564558156299,-0.09973053074692806,-0.007336295859358372
109,0.9272722993983435,5.3966136700324014,-0.02046778418327555,0.9997905129629041,1.3844504693941282,-0.12324198499280357
110,4.680718552346348,9.879499777244206,-0.5281639925773236,0.8491423890872372,-0.05308861212808076,0.08474431699125433
111,8.634253724606387,9.488758474122937,0.9465324654452861,0.32260857375164126,-1.9360409091224602,0.8591988161111611
112,0.5839757949807491,8.311846474374013,0.9421813490534937,-0.33510342507312363,0.09416046271942517,-0.03367205459225415
113,9.649196067817627,7.398547206609205,-0.9630153315545522,-0.26944660174304647,0.3888792360366977,0.8639604641259191
114,1.4794163288163984,6.022469610184065,-0.9082702685696831,-0.418383937588856,1.5157343648977997,-1.3592578159851414
115,8.511558721179732,7.768121025810828,0.0998094337791767,-0.9950065712992453,0.06434105963384229,1.054868951196945
116,5.528391382933988,9.142489291141413,0.527259552575644,-0.8497042804515766,-0.5662254120250124,0.13195010550187675
117,1.5555720172858656,6.641454193568797,0.17524333123067865,-0.9845251519687929,1.5784492841147426,1.669995255156818
118,8.921766500399617,1.6871523352742932,0.8051184698334675,-0.5931140274289726,0.07892156954814168,-0.06141161014057387
119,9.114492703029716,0.657858142115753,0.6068245839420228,0.7948357845011704,0.0589484112925786,0.08077799704177491
120,3.2763834430625294,1.494300583623811,0.9556269429792069,0.29457960868365546,0.09621255085378848,0.027260687045765515
121,9.569765232984665,8.808176382426893,0.9451977945602053,0.32649828354606086,0.9315687014115801,-2.187529983042461
122,0.3456787498292777,9.737813833232744,0.9044141721220257,-0.4266556049846654,0.09173854025469025,-0.039800002913801105
123,4.750835750923992,0.1099709059287767,-0.9680604690887303,-0.250716828688677,-0.09714373874497913,-0.02372960224376383
124,8.194013989066962,2.45386452973108,-0.9160630854532211,-0.40103419239501825,-0.10486574945482624,-1.302957339189857
125,5.462367040783311,8.28783624882848,0.22688515503730497,-0.9739215196429833,-0.09658037111955621,-0.0844590283158796
126,2.605803959776776,8.560864896422824,0.9772537518157487,0.21207334712792875,1.1239239750545826,-0.0233269204526324
127,2.4261119772136013,3.672200544764563,0.29466887569426026,-0.9555994211473134,0.03155448932762208,-0.09489106492854311
128,1.6529182472184012,9.430980713985997,-0.27534411536634973,0.9613457328834004,0.08917303314331367,1.3260651578725255
129,8.565936182355554,5.845907155238747,0.7702051854406065,0.6377961839964245,0.29204556192903597,0.8585808330367283
130,6.4118241319889195,9.981012891897569,-0.27407029310281783,0.9617096622362362,1.4132790961798671,0.9480111470697022
131,8.582014031015621,5.087527234949663,-0.4974665758424667,-0.8674831444584795,0.011874279381127457,-1.440118997882632
132,1.5153795549754372,8.544792200366652,-0.9638961948486761,0.2662782859270412,-1.2372616181491427,-1.1600588931838034
133,3.0749914984367557,4.729222735457522,0.054941542919398366,0.9984895727355574,0.007285966683758749,0.09973422025304635
134,8.16706328526277,0.05796156208686607,0.4270269960179519,-0.9042388758905935,0.04114235760183325,-0.09114442611022834
135,9.230620867929332,6.4606572213593605,0.7322888029737027,0.6809942063184837,1.3702880249409082,-0.6063248609306096
136,0.06370959886429092,5.770300617573204,0.7575946238744684,-0.6527253525614757,-1.090062476435459,2.051052812436731
137,1.1481849276497462,4.4671599846041365,-0.8661270425163512,0.49982391521602765,0.2347389102854497,-0.969576646578719
138,5.46293554946499,7.388608096058807,-0.7928332699324243,-0.6094385991125436,-0.0790042880073107,-1.2193678085962714
139,3.2412108498968917,7.7428553792947445,-0.5129751720793981,-0.8584034440926434,-0.04993456773552637,-0.08664028477022759
140,0.3477112433971374,1.7277287529613774,0.19448730327616698,-0.9809050355994531,-0.5223139361482875,1.3376513262544996
141,3.3496074011484778,5.721951129726552,0.11723499010157669,0.9931042025366136,1.4234338720769766,-0.2798302239252689
142,4.364600939859075,8.87573636937545,0.27228611820169374,0.9622163321388041,0.02807619551360387,0.09597774349025867
143,0.7289221225174252,6.39935768146373,-0.9645483808970636,-0.26390608350103084,-2.143133972288452,-0.6592849561057876
144,8.206699343356844,3.3133401343399482,-0.15402892330059362,-0.9880663392641508,-0.0008272083885774075,1.1647457281318503
145,0.4955414869179702,7.285191176949154,-0.8144312562615028,0.5802600527559262,-0.5020355327514209,1.1209704898738775
146,8.415844294234184,6.838424668976042,0.33204274248817345,-0.9432643410841589,-1.0778759022939584,-0.6649006653159264
147,9.589135448675972,9.352959933797683,-0.289060468880138,0.9573108404958103,1.165872207169249,1.4927267539242428
148,4.143773530999119,0.9292629823259752,0.9404922750827515,-0.33981506810274037,0.09316770544181796,-0.036328758067220614
149,7.55903530668154,5.557804110095066,0.5710275608844428,0.8209308891193972,-0.9356050287400559,-0.16828908141880963
150,7.671404309350663,9.707201642975791,-0.2778923859063199,0.9606122120061211,-1.0736212825071947,0.3271301341580834
151,1.4610825278535968,0.8642372997783825,0.5148436075488511,-0.8572841184613679,1.0657408986249843,-0.41209278933422633
152,4.047581712464054,2.0673434674915416,0.1636257615230263,-0.9865224833555543,-0.46717126374803747,0.41028058875553236
153,9.994126313678244,5.211780858804838,-0.8243112765593126,0.566136837996925,-1.2252144635718043,-1.6022428802896185
154,6.003386485194153,9.788411688412674,0.8005523698727985,0.5992627996889561,-0.5602319111382514,0.25005169944368877
155,2.632092222669953,5.9181211063076145,0.7231916408789447,0.6906474140708988,-1.2004093467605998,0.40777587472161725
156,0.49232320173948413,1.121100708876657,0.9974028497761802,-0.07202468506251442,-0.49765447026663634,-1.0397625522106417
157,4.809905342845486,2.090289830762411,0.9885480512233144,-0.15090642936133425,1.4276545069542024,0.0649551316862315
158,5.6836999372962556,6.282488286291368,-0.9948944374802189,-0.10092104969191888,-0.09969293986386674,-0.007830564558156299
159,0.9808321761853586,5.394393345993854,-0.01271240433620977,0.9999191941232015,1.0711975357403005,-0.04440648077094095
160,4.6780777323834615,9.883745489189643,-0.5205415459922645,0.8538363419859705,-0.05281639925773236,0.08491423890872372
161,8.639885811957468,9.486067671478326,0.9390014163571142,0.3439132740667819,0.11264174702162782,-0.05381605289224736
162,0.538244963119672,8.297555389301989,0.9451037464481973,-0.32677042162592007,-0.9146166372215446,-0.28582170144047625
163,9.644380991159855,7.39719997360049,-0.9658052926662707,-0.2592684644491481,-0.09630153315545523,-0.02694466017430465
164,1.5568606759537869,5.969737938812127,-0.9024182574159544,-0.43086110137996003,1.5488869427477683,-1.0546334274387623
165,8.517513151606861,7.816135391754187,0.08687768362256902,-0.9962189860107952,0.11908860854259094,0.9602873188671904
166,5.498391153828267,9.148570762899693,0.5169979273944019,-0.8559866488853041,-0.6000045821144097,0.12162943516559352
167,1.6194882439133786,6.720835076019275,0.19393363682844084,-0.9810146505055337,1.2783245325502604,1.5876176490095686
168,8.925792092748784,1.6841867651371483,0.8193806947431986,-0.5732497510528488,0.08051184698334675,-0.05931140274289726
169,9.117526825949426,0.6618323210382588,0.610882083995014,0.7917215921357132,0.06068245839420228,0.07948357845011705
170,3.2387889058094617,1.4663078437904384,0.9399920903400146,0.34119623400355675,-0.751890745061355,-0.5598547966674521
171,9.571906397994486,8.737111202292471,0.9337908866432689,0.3578192001863198,0.04282330019640544,-1.4213036026884363
172,0.35020082068988784,9.735680555207821,0.9157915194647596,-0.40165394667104526,0.09044141721220257,-0.042665560498466544
173,4.745995448578548,0.10871732178533332,-0.9632682413207991,-0.26854104949287483,-0.09680604690887304,-0.0250716828688677
174,8.188592160918155,2.394844029232011,-0.9107659743546644,-0.41292292253857593,-0.1084365629761401,-1.180410009981379
175,5.459065556621412,8.281034936464025,0.21438923654874087,-0.9767483070126347,-0.06602968323798906,-0.13602624728909202
176,2.610690228535855,8.561925263158464,0.9747015293013503,0.2235104668189143,0.09772537518157487,0.021207334712792875
177,2.4275853215920726,3.6674225476588265,0.3097859842636402,-0.9508063125336346,0.029466887569426028,-0.09555994211473134
178,1.66000123024873,9.490294956449123,-0.29858849467872717,0.954381952284038,0.14165966060657514,1.1862848492625244
179,8.528291257294958,5.873992936736543,0.7839981368524893,0.6207631765913837,-0.7528985012119191,0.5617156299559307
180,6.4794545611864125,0.023022682012324935,-0.26567605194856253,0.9640623607531956,1.352608583949862,0.8401958022951282
181,8.580842355067254,5.021131280212728,-0.4869383803044487,-0.8734363249753699,-0.023433518967338446,-1.3279190947386934
182,1.552542109000378,8.504231645944236,-0.9567178290950591,0.29101717387748327,0.7432510804988163,-0.8112110884483165
183,3.0752662061513525,4.734215183321199,0.0422520704469147,0.9991069825313749,0.005494154291939837,0.09984895727355575
184,8.16919842024286,0.0534403677074131,0.4545263102292672,-0.8907333121138828,0.042702699601795194,-0.09042388758905935
185,9.32444684798541,6.478048964677475,0.7187276311528294,0.6952917317338401,1.8765196011215564,0.34783486636229743
186,9.98082609136814,5.826875311758823,0.7257048487977407,-0.6880061572627445,-1.6576701499230293,1.131493883712372
187,1.1559324884253468,4.41884207364919,-0.8674526393986948,0.49751976684372856,0.15495121551201257,-0.9663582190989423
188,5.4590061795194735,7.330522330686734,-0.7920580318656942,-0.6104457995244483,-0.07858739891032245,-1.1617153074414581
189,3.2386459740364946,7.738563362074282,-0.5256681256485595,-0.8506897329092025,-0.05129751720793982,-0.08584034440926434
190,0.327933189737167,1.7907263590609244,0.20299867100168026,-0.9791790130367131,-0.39556107319940725,1.259952121990941
191,3.4139258806564765,5.709877821847183,0.1052725478721726,0.9944434074719893,1.2863695901599703,-0.2414661575873866
192,4.365962370450084,8.880547451036144,0.2592599135043663,0.9658075881094063,0.027228611820169377,0.09622163321388041
193,0.6708276468940956,6.392917347955822,-0.9620466813923516,-0.27288492597056935,-1.1618895124665916,-0.12880667015816627
194,8.206770711461882,3.3654151321807215,-0.12334528232787051,-0.9923638150030754,0.0014273621007586217,1.0414999568154621
195,0.477661819831611,7.340501090845231,-0.7954373836670171,0.6060357816704972,-0.35759334172718404,1.1061982779215294
196,8.362064882704136,6.803893914621071,0.30012121657648155,-0.9539010721037338,-1.0755882306009703,-0.6906150870994229
197,9.641534713776705,9.423154253203855,-0.2948846693251589,0.9555328522855673,1.0479853020146577,1.4038863881234231
198,4.148475992374532,0.9275639069854614,0.9303531051604849,-0.36666483294453506,0.09404922750827516,-0.03398150681027404
199,7.561890444485963,5.5619087645406635,0.5832598792662319,0.8122856106311009,0.057102756088444284,0.08209308891193973
200,7.620947974557592,9.723208173008715,-0.2989406342049473,0.9542717103745368,-1.009126695861425,0.3201306006584642
201,1.463656745891341,0.8599508791860756,0.5034521943980408,-0.8640230829994054,0.051484360754885106,-0.08572841184613679
202,3.9865612941959205,2.060549480576071,0.16405489368879936,-0.9864512110878858,-1.2204083653626734,-0.13587973830941102
203,9.991501546539688,5.145389635277198,-0.8203601942869527,0.5718471400903158,-0.05249534277110904,-1.3278244705528008
204,6.044093158581253,9.83791271892945,0.7929355748757857,0.6093054850371916,0.8141334677419921,0.9900206103355234
205,2.5781688139030363,5.936900092840761,0.7238587682939617,0.6899481745493271,-1.078468175338328,0.3755797306629359
206,0.5129323222034714,1.0571055573610073,0.9991410832494696,-0.04143785422866827,0.4121824092797456,-1.2799030303129924
207,4.8766866301773515,2.0913966731142972,0.9875651621015952,-0.15721021151073505,1.3356257466373074,0.022136847037722177
208,5.678725465108855,6.281983681042909,-0.996420312847691,-0.08453732988750957,-0.09948944374802189,-0.01009210496919189
209,0.929905847725383,5.407141040682563,-0.004108091404249149,0.9999915617569052,-1.018526569199511,0.2549538937741868
210,4.6754750246535,9.888014670899572,-0.5042860996050235,0.8635366406500378,-0.05205415459922646,0.08538363419859706
211,8.693647691902793,9.476583768875766,0.9377419064867885,0.3473328617026083,1.0752375989065042,-0.18967805205117388
212,0.5462588476881326,8.347869067276415,0.9486313734543522,-0.31638349719621794,0.160277691369212,1.0062735594885233
213,9.656428350146127,7.444388443055645,-0.9560157959750498,-0.293315185161273,0.24094717972544466,0.943769389103093
214,1.6350564673089492,5.925446873942626,-0.9108459856395903,-0.4127463996744772,1.5639158271032447,-0.8858212973900159
215,8.517947540024974,7.811154296824133,0.0693288600384007,-0.9975938598276234,0.008687768362256902,-0.09962189860107952
216,5.466834324783253,9.154306738401088,0.5070252195076408,-0.8619312192879596,-0.631136580900279,0.11471951002790437
217,1.625635843576323,6.7780293247920325,0.16642290806706608,-0.9860544689166522,0.12295199325888813,1.1438849754551463
218,8.9298889962225,1.681320516381884,0.7942452218225861,-0.6075973400303782,0.08193806947431986,-0.057324975105284885
219,9.120581236369402,0.6657909289989374,0.6093274373395781,0.7929187058615672,0.0610882083995014,0.07917215921357133
220,3.2434888662611616,1.4680138249604562,0.93828477502158,0.3458636739565213,0.09399920903400147,0.034119623400355674
221,9.569959377024691,8.673713543461751,0.9334624206900697,0.3586752140299567,-0.03894041939589471,-1.2679531766144043
222,0.35477977828721163,9.733672285474466,0.9272355990451016,-0.3744784958625416,0.09157915194647596,-0.04016539466710453
223,4.741179107371944,0.10737461653786895,-0.9727411869640674,-0.23189347378427272,-0.09632682413207992,-0.026854104949287486
224,8.183074612378093,2.3413255053230992,-0.9367743190118483,-0.3499341012817813,-0.11035097080124914,-1.0703704781782308
225,5.457578687943847,8.272104939180828,0.1877107570236737,-0.9822243489639214,-0.02973737355130839,-0.17859994566393034
226,2.615563736182362,8.563042815492558,0.981591293236969,0.19099354188394596,0.09747015293013504,0.02235104668189143
227,2.429134251513391,3.6626685160961583,0.29845469776472583,-0.9544238017684629,0.03097859842636402,-0.09508063125336347
228,1.663968981629577,9.545175128748088,-0.31400564740188597,0.9494211148903959,0.07935502761694337,1.097603445979318
229,8.498116494498882,5.852079160274698,0.8118595216763853,0.5838528214056955,-0.6034952559215052,-0.4382755292368886
230,6.47812618092667,0.027842993816090914,-0.2536190353418168,0.9673041842731201,-0.026567605194856254,0.09640623607531956
231,8.58193018198962,4.959596477612642,-0.45985916698083634,-0.8879918617553267,0.02175653844732335,-1.2306960520017196
232,1.542297826000662,8.455578469276077,-0.9644001935117057,0.26444709632473684,-0.204885659994322,-0.9730635333631659
233,3.075477466503587,4.739210718233855,0.05032440562451323,0.9987329243589297,0.00422520704469147,0.09991069825313749
234,8.171471051794008,0.04898670114684369,0.47587920014852214,-0.87951065193436,0.04545263102292672,-0.08907333121138829
235,9.312849125376605,6.501151206378847,0.7140025795977917,0.7001430684707942,-0.23195445217608196,0.46204483402742247
236,0.021130490956911885,5.854787262587703,0.7264295153081276,-0.6872409761424291,0.806087991775433,0.5582390165776073
237,1.1605067494076058,4.371680139365016,-0.8709761599776872,0.49132527794784,0.09148521964518147,-0.9432386856834658
238,5.455042611364704,7.2749957321730925,-0.7660627386608604,-0.6427658052785807,-0.07927136309538003,-1.1105319702728405
239,3.2360176334082515,7.734309913409736,-0.5641495294160387,-0.8256726400091395,-0.05256681256485595,-0.08506897329092025
240,0.31332607687706904,1.8494654920860778,0.18867739586517374,-0.9820391236043178,-0.2921422572019595,1.1747826605030696
241,3.4719916103671484,5.699524289421751,0.08444136658943197,0.9964284498189065,1.1613145942134397,-0.20707064850864704
242,4.3672586700176055,8.885376488976691,0.24673979915578284,0.9690817671964342,0.02592599135043663,0.09658075881094064
243,0.6303988494555298,6.362886149850556,-0.9663558333224603,-0.25720887116048924,-0.8085759487713142,-0.6006239621053311
244,8.207117703718533,3.4119072224019247,-0.04061410369212354,-0.999174906901332,0.006939845132995642,0.9298418044240656
245,0.46008025924665796,7.342189384884056,-0.8001877098675493,0.5997496385800719,-0.3516312116990602,0.03376588077650086
246,8.354280034169408,6.851068953862891,0.3081314102409268,-0.9513438043225686,-0.15569697069455385,0.9435007848364014
247,9.64667626583309,9.493118672296934,-0.2521919200953963,0.9676772372225138,0.10283104112770572,1.399288381861593
